model,capacity_bytes,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_168_normalized,smart_168_raw,smart_169_normalized,smart_169_raw,smart_170_normalized,smart_170_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_177_normalized,smart_177_raw,smart_180_normalized,smart_180_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_230_normalized,smart_230_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_254_normalized,smart_254_raw,failure
8,10000831000000.0,78.0,60697464.0,100.0,0.0,91.0,0.0,100.0,18.0,100.0,64.0,90.0,971182100.0,100.0,0.0,48.0,46388.0,100.0,0.0,100.0,172.0,100.0,17.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,55.0,45.0,64.0,36.0,1.0,227904.0,100.0,613.0,99.0,2311.0,36.0,36.0,78.0,60697464.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46135.0,100.0,105868540000.0,100.0,436540540000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,82.0,146056830.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,0.0,70.0,10050715.0,100.0,0.0,48.0,46389.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,61.0,39.0,79.0,21.0,48.0,104403.0,100.0,672.0,99.0,2249.0,21.0,21.0,82.0,146056830.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46149.0,100.0,106591350000.0,100.0,400123400000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,79.0,82974180.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,1612.0,90.0,892406340.0,100.0,0.0,48.0,46395.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,1.0,106.0,100.0,0.0,80.0,20.0,73.0,27.0,24.0,152209.0,100.0,666.0,99.0,2260.0,27.0,27.0,79.0,82974180.0,100.0,0.0,100.0,40.0,100.0,40.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46151.0,100.0,106906070000.0,100.0,415178330000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,84.0,240068200.0,100.0,0.0,91.0,0.0,100.0,18.0,100.0,8.0,77.0,47072452.0,100.0,0.0,48.0,46385.0,100.0,0.0,100.0,172.0,100.0,17.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,96.0,4.0,70.0,30.0,74.0,53411.0,100.0,631.0,99.0,2288.0,30.0,30.0,84.0,240068200.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46120.0,100.0,104522880000.0,100.0,450832140000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,68.0,7017512.0,100.0,0.0,91.0,0.0,100.0,17.0,100.0,0.0,89.0,798620200.0,100.0,0.0,48.0,46392.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,11.0,89.0,78.0,22.0,79.0,43162.0,100.0,653.0,99.0,2218.0,22.0,22.0,68.0,7017512.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46157.0,100.0,107145010000.0,100.0,403304250000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,82.0,170233280.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,104.0,78.0,56683172.0,100.0,0.0,48.0,46393.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,90.0,10.0,74.0,26.0,78.0,44813.0,100.0,648.0,99.0,2258.0,26.0,26.0,82.0,170233280.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46146.0,100.0,105851380000.0,100.0,435711080000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,82.0,147562020.0,100.0,0.0,91.0,0.0,100.0,19.0,100.0,48.0,89.0,810534340.0,100.0,0.0,48.0,46381.0,100.0,0.0,100.0,172.0,100.0,18.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,93.0,7.0,100.0,0.0,88.0,12.0,70.0,30.0,57.0,87890.0,100.0,650.0,99.0,2237.0,30.0,30.0,82.0,147562020.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46145.0,100.0,105066910000.0,100.0,430308330000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,80.0,107329384.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,8.0,89.0,884845700.0,100.0,0.0,48.0,46389.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,1.0,92.0,8.0,78.0,22.0,29.0,142823.0,100.0,651.0,99.0,2234.0,22.0,22.0,80.0,107329384.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46148.0,100.0,106395240000.0,100.0,397388870000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,81.0,129000940.0,100.0,0.0,91.0,0.0,100.0,19.0,100.0,24.0,82.0,161888210.0,100.0,0.0,48.0,46383.0,100.0,0.0,100.0,172.0,100.0,18.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,80.0,20.0,100.0,0.0,59.0,41.0,68.0,32.0,73.0,54950.0,100.0,656.0,99.0,2329.0,32.0,32.0,81.0,129000940.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46138.0,100.0,104350920000.0,100.0,413177380000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,84.0,235262910.0,100.0,0.0,91.0,0.0,100.0,17.0,100.0,16.0,89.0,749204000.0,100.0,0.0,48.0,46380.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,1.0,99.0,73.0,27.0,65.0,71593.0,100.0,599.0,99.0,2250.0,27.0,27.0,84.0,235262910.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46136.0,100.0,107466950000.0,100.0,401292230000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,81.0,129332320.0,100.0,0.0,91.0,0.0,100.0,19.0,100.0,0.0,89.0,793154050.0,100.0,0.0,48.0,46382.0,100.0,0.0,100.0,172.0,100.0,18.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,82.0,18.0,71.0,29.0,43.0,115451.0,100.0,630.0,99.0,2260.0,29.0,29.0,81.0,129332320.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46144.0,100.0,106818770000.0,100.0,406763140000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,79.0,80514900.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,8.0,89.0,837052800.0,100.0,0.0,48.0,46393.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,60.0,40.0,74.0,26.0,51.0,98380.0,100.0,687.0,99.0,2250.0,26.0,26.0,79.0,80514900.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46152.0,100.0,105633240000.0,100.0,411963130000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,79.0,83829710.0,100.0,0.0,91.0,0.0,100.0,18.0,100.0,16.0,81.0,127149410.0,100.0,0.0,48.0,46383.0,100.0,0.0,100.0,172.0,100.0,17.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,42.0,58.0,70.0,30.0,48.0,104942.0,100.0,648.0,99.0,2291.0,30.0,30.0,79.0,83829710.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46145.0,100.0,106026240000.0,100.0,445139880000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,100.0,1924504.0,100.0,0.0,91.0,0.0,100.0,17.0,100.0,428.0,90.0,938402750.0,100.0,0.0,48.0,46393.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,83.0,17.0,100.0,0.0,19.0,81.0,76.0,24.0,64.0,73734.0,100.0,593.0,99.0,2219.0,24.0,24.0,100.0,1924504.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46148.0,100.0,105757160000.0,100.0,436429420000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,74.0,26935048.0,100.0,0.0,91.0,0.0,100.0,19.0,100.0,0.0,89.0,771659200.0,100.0,0.0,48.0,46386.0,100.0,0.0,100.0,172.0,100.0,18.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,69.0,31.0,44.0,112429.0,100.0,635.0,99.0,2299.0,31.0,31.0,74.0,26935048.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46132.0,100.0,106006725000.0,100.0,398330270000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,83.0,220012960.0,100.0,0.0,91.0,0.0,100.0,18.0,100.0,32.0,90.0,910790140.0,100.0,0.0,48.0,46384.0,100.0,0.0,100.0,172.0,100.0,17.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,34.0,66.0,68.0,32.0,24.0,153045.0,100.0,657.0,99.0,2239.0,32.0,32.0,83.0,220012960.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46135.0,100.0,104941100000.0,100.0,431013430000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,81.0,116432170.0,100.0,0.0,91.0,0.0,100.0,18.0,100.0,48.0,79.0,88423360.0,100.0,0.0,48.0,46387.0,100.0,0.0,100.0,172.0,100.0,17.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,87.0,13.0,70.0,30.0,59.0,83701.0,100.0,675.0,99.0,2282.0,30.0,30.0,81.0,116432170.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46123.0,100.0,106053330000.0,100.0,416925500000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,73.0,19253840.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,240.0,90.0,964707460.0,100.0,0.0,48.0,46393.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,66.0,34.0,76.0,24.0,78.0,44620.0,100.0,636.0,99.0,2309.0,24.0,24.0,73.0,19253840.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46149.0,100.0,106832740000.0,100.0,430458180000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,75.0,34590430.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,8.0,88.0,634259000.0,100.0,0.0,48.0,46394.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,74.0,26.0,14.0,172562.0,100.0,578.0,99.0,2220.0,26.0,26.0,75.0,34590430.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46154.0,100.0,105415140000.0,100.0,449487730000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
8,10000831000000.0,81.0,124606520.0,100.0,0.0,91.0,0.0,100.0,16.0,100.0,32.0,89.0,828038300.0,100.0,0.0,48.0,46390.0,100.0,0.0,100.0,172.0,100.0,15.0,100.0,107.0,100.0,107.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,1755195600000.0,100.0,152.5,100.0,18.0,100.0,0.0,100.0,81.5,100.0,110.0,100.0,0.0,100.0,0.0,100.0,1460313900000.0,100.0,5.0,0.0,10.0,0.0,35.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,92.0,8.0,77.0,23.0,71.0,59384.0,100.0,621.0,99.0,2226.0,23.0,23.0,81.0,124606520.0,100.0,0.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,70.0,30.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,68550660.0,61.0,15894.0,100.0,0.0,100.0,0.0,28.5,728276.0,100.0,592.0,19.0,21135838000000.0,100.0,109951160000000.0,100.0,444529100000.0,100.0,83683.5,100.0,89967390000.0,100.0,175891140000.0,100.0,46141.0,100.0,106501580000.0,100.0,410662900000.0,0.0,0.0,100.0,25977397000.0,100.0,715411840.0,100.0,1007646800.0,100.0,0.0,0
